270,"**[Your Name]**  
[Your Address]  
[City, State, ZIP]  
[Email Address]  
[Phone Number]  

---

**Professional Summary**  
Skilled Project Manager and Scrum Master with experience in leading and facilitating multiple commercial projects. Proven ability to manage communication with stakeholders, define project scope and requirements, monitor schedules, mitigate risks, and manage teams effectively to deliver projects on time and within budget. Adept in coaching teams in Scrum practices and removing impediments to ensure seamless project execution.

---

**Professional Experience**  

**Project Manager & Scrum Master**  
- Led two commercial projects as a Project Manager, handling communication with stakeholders, scope, requirement gathering, schedule management, risk assessment, and team management.
- Planned and monitored project execution ensuring timely completion and adherence to budget constraints.
- Designated project resources, prepared budgets, motivated teams, and provided regular updates to stakeholders.
- Facilitated a third project as a Scrum Master, helping the team remove blockers, coaching, and teaching Scrum practices.
- Managed project Jira and facilitated daily standups, grooming sessions, sprint planning, and retrospectives.

**Skills**  
- Tools: Confluence, Jira, MS Project, SharePoint, Gantt Chart  
- Methodologies: Agile, Scrum, Kanban  
- Others: Planning poker, Test case creation, Holding F2F meetings, Interviewing candidates, Proposal preparation  

---

**Project Experience**  

**Project 1: Electron Application Development**  
- Domain: Telecommunications  
- Customer: Sweden  
- Tools & Technologies: JavaScript, Vue.js, NPM/Yarn, GitLab, Cypress  

**Project 2: Microservices Integrations Development**  
- Domain: Telecommunications  
- Customer: Sweden  
- Tools & Technologies: .NET 3.5 and 6, RabbitMQ, Entity Framework Core, PostgreSQL, Oracle, CI/CD (GitLab)  

**Project 3: Mobile Application and WordPress Website Development**  
- Domain: Healthcare  
- Customer: USA  
- Tools & Technologies: Flutter, Python, Flask 1.1.2, Bitbucket, Docker, Codemagic CI/CD, Azure Infrastructure, MailChimp, SendGrid, Twilio  

--- 

**Education**  
[Your Degree]  
[Your University], [Year of Graduation]  

**Certifications**  
[List any relevant certifications]  

---

**Languages**  
[List any languages you speak]  

**References**  
Available upon request."
271,"**Resume**

**Achievements:**

- Successfully organized, planned, managed, secured, led, and controlled various project tasks.
- Coordinated multiple stages of the project ""Outdoor Wi-Fi Network Build-up with 140 Access Points.""
- Led the launch coordination of the Wi-Fi Advertising Model.
- Managed the Project HR Performance Appraisal System using 1C software.
- Oversaw the implementation of an Electronic Document System on a 1C platform, completing multiple project stages.
- Directed the project ""Standardization and Automation of CPE Sales Reconciliation,"" focusing on customer requirements analysis and complete project coordination.
- Gained extensive experience in Project Management and Finance.
- Over 3 years of experience in Project Management and Analysis.
- More than 7 years of experience in Finance, particularly in the Consumer Electronics sector, with significant achievements as a Sales Manager.
- Participated in the implementation of IT and Technical projects.
- Acquired knowledge in Project Management, Finance, and Investment.
- Proficient in solving diverse tasks under tight deadlines and stressful conditions.
- Strong analytical skills, result-oriented, and communicative.
- Eager to learn and contribute as part of your team."
272,"### [Your Name]
[Your Address]  
[City, State, ZIP Code]  
[Email Address]  
[Phone Number]

---

### PROFESSIONAL SUMMARY

As a dedicated Project Manager, I excel at leading cross-functional teams to deliver projects on time, within budget, and to the satisfaction of stakeholders. My strengths include managing complex projects, optimizing processes, and identifying risks and opportunities for improvement. I am committed to fostering collaboration and open communication to ensure successful project outcomes.

---

### EXPERIENCE

**Project Manager | OSKI**  
January 2023–April 2023  
- Developed and managed CRM product.
- Coordinated project activities and monitored progress.
- Managed resources, risks, and documentation.
- Communicated status updates and ensured quality control.
- Oversaw project budgets and aligned them with objectives.

**CEO | Tourist Agency**  
February 2007–Present  
- Led organizational management and control.
- Directed business development and KPI strategy implementation.
- Managed time and risk effectively.
- Devised innovative marketing solutions and advertising campaigns.
- Created specifications and designed prototypes.

**IT Nation HACK 2.0 | Hackathon Participant**  
September 2022  
- Organized team task distribution and oversight.
- Prepared essential materials and tools for team success.
- Compiled test documentation for mentor evaluation.

---

### EDUCATION

**Kiev University of Tourism Economics and Law**  
2004–2010  
Organization Management, Manager - Specialist

---

### PROFESSIONAL DEVELOPMENT

**IAMPM | DAO, Project Management**  
January 2023  
- Managed project documentation, contracts, expectations, and resources.
- Conducted business correspondence and document preparation.
- Created WBS and prioritized tasks.
- Presented solutions and prototypes to customers.

**QATestLab Training Center | QA**  
September 2022  
- Acquired theoretical knowledge of QA and test documentation.
- Gained experience with Jira, basic web knowledge, and REST APIs.
- Developed relational database skills (MySQL) and Git/GitHub proficiency.

**PowerCode Academy | QA Engineer**  
2022  

**Lviv IT School (LITS) | Basics of Software Testing**  
May 2022  

**STUD-POINT | Project Management & Leader School**  
2021  

**Google AdWords | PPC Management**  
2017  

--- 

### SKILLS
- Project Management
- Team Leadership
- Communication and Collaboration
- Risk and Resource Management
- CRM Development
- Marketing Strategy
- Quality Assurance

--- 

[LinkedIn Profile]"
273,"**[Your Name]**  
[Your Address]  
[City, State, ZIP Code]  
[Your Phone Number]  
[Your Email Address]  

---

**Professional Summary**  
Result-oriented professional with a strong background in planning and communication across various projects. Proficient in agile methodologies and project management, with a proven ability to meet strict deadlines and ensure seamless operations. Multilingual with a proficiency in English and French, offering a unique multicultural perspective.

---

**Skills**  
- Project Management: Waterfall and Agile (Scrum, Kanban)
- Microsoft Office: Word, Excel, PowerPoint
- Specialized Software: ADV, GSM, 1C
- Copywriting  
- Multilingual: Russian, Ukrainian, English (C1 level), French (A2 level)

---

**Professional Experience**  

**Export/Import Specialist**  
Ukratlantic, June 2019 - March 2020  
- Excelled in planning and communication to handle global correspondence effectively.
- Managed production orders and developed supply plans.
- Prepared documents and kept clients updated on cargo and tracking processes.

**Co-organizer**  
Gesheft Festival, March 2017 - April 2018  
- Collaborated on team and individual tasks, introducing innovative ideas to solve challenges.
- Maintained participant and guest communication, ensuring festival success.
- Managed lists and oversaw logistical arrangements.

**Organizer**  
Children’s Big Day Festival, June - October 2017  
- Spearheaded project ideation and motivated the team to realize objectives.
- Actively participated and supervised all event processes.

**Space Manager**  
Green Theatre, March - October 2017  
- Planned seasonal events and managed the work process for staff.
- Leveraged multitasking abilities for efficient financial accounting and team leadership.

--- 

**Education**  
[List your education here]  

--- 

**Languages**  
- Russian (Native)  
- Ukrainian (Native)  
- English (C1)  
- French (A2)  

---

[Your Professional Certificates and Further Information, if applicable]"
274,"[Your Name]
[Your Address]
[City, State, ZIP Code]
[Your Phone Number]
[Your Email Address]

---

**Professional Summary**

A highly motivated professional with a diverse background in sales management, project coordination, and business development. Enthusiastic about leveraging my skills and knowledge in a dynamic and innovative company. I have cultivated a strong foundation in project management, focusing on successful project delivery, strategic alignment, and effective teamwork.

---

**Professional Experience**

**Sales Manager**
- Developed and implemented sales strategies to meet organizational goals.
- Led a team to achieve sales targets, resulting in increased revenue.
- Analyzed market trends to identify new business opportunities.

**Project Coordinator**
- Assisted in planning and executing projects in alignment with company objectives.
- Coordinated communication among stakeholders to ensure project success.
- Monitored project progress and prepared reports for management.

**Project Manager**
- Managed project lifecycles from initiation through successful completion.
- Collaborated with cross-functional teams to achieve project milestones.
- Implemented process improvements that enhanced project efficiency.

**Business Development Manager**
- Identified and pursued new business opportunities to expand the company's footprint.
- Built and maintained relationships with clients and partners.
- Conducted market research to inform strategic decision-making.

---

**Education**

- [Your Degree]
- [Your University]
- [Year of Graduation]

---

**Skills**

- Project management
- Sales strategy development
- Business development
- Team leadership
- Strategic planning
- Market analysis

---

**Career Objective**

Aspiring to elevate my career and embrace new challenges in larger, globally impactful organizations where I can contribute to strategic projects and gain international experience."
275,"[Your Name]
[Your Address]
[City, State, ZIP Code]
[Your Email Address]
[Your Phone Number]

**Objective:**  
Seeking a dynamic company with innovative projects and opportunities for growth where I can utilize my management skills, gain further experience, and collaborate with inspiring colleagues, especially a senior PM or head of PM for guidance.

**Education:**  
PM School, Project Management

**Professional Experience:**

- **Sales/Account/Business Development Manager**  
  - Achieved a 110% increase in total sales from the third month of employment.
  - Led successful negotiations and established agreements with key accounts, contributing to 80% of the client base.
  - Maintained steady regional turnover growth.

**Technical Skills:**  
- Familiar with Agile methodologies (Scrum & Kanban) and Waterfall.
- Proficient in project decomposition, SRS preparation (IEEE format), WBS creation, and Gantt Chart utilization.
- Experienced in risk management and people management on projects.

**Core Competencies:**
- Six years of experience in sales.
- Excellent communication, analytical, and critical thinking skills.
- Strong stress management and ability to meet deadlines.
- Client-oriented approach with expertise in planning and problem-solving.
- T-shaped professional: responsible, result-oriented, self-motivated, and quick learner.

**Languages:**  
- English: Intermediate+

**Personal Attributes:**
- Initiative and a desire to learn from experienced mentors.
- Collaborative spirit and a passion for engaging with new ideas and projects.

**References:** Available upon request."
276,"**[Your Name]**

[Your Address]  
[City, State, ZIP Code]  
[Your Phone Number]  
[Your Email Address]  

---

**Objective**  
Aspiring project manager with comprehensive theoretical and practical knowledge gained from PM School Kharkiv. Seeking an opportunity to implement project management skills in a dynamic environment that fosters skill enhancement and professional growth.

---

**Skills**  
- Proficient in Agile (Scrum, Kanban) and Waterfall software development methodologies.  
- Strong understanding of the development life cycle.  
- Highly skilled in project decomposition principles, requirements collection, and analysis.  
- Experienced in creating Work Breakdown Structures (WBS) and schedules in Gantt Chart format.  
- Knowledgeable in project risk management; skilled in creating Risk Management Matrices.  
- Capable of composing project documentation such as Vision documents, Software Requirements Specifications (SRS) by IEEE 830 standards, and User Stories for HR management systems.  
- Practical training in analyzing real-world project management challenges.  

---

**Education**  
**PM School Kharkiv**  
- Comprehensive theoretical and practical training in Project Management.  

---

**Professional Development**  
- **Books and Resources:**  
  - ""Software Project Management For Dummies"" by Teresa Luckey, Joseph Phillips  
  - ""Testing dot com"" by Roman Savin  
  - ""Kanban and Scrum - Making the Most of Both"" by Henrik Kniberg and Mattias Skarin  
  - ""Scrum and XP from the Trenches"" by Henrik Kniberg  
  - ""Scrum"" by Jeff Sutherland  
  - ""Black Book of Manager"" by V. Pankratov  
  - ""Deadline"" by Tom Demarco  
  - ""Time Drive"" by Gleb Arhangelskiy  
  - ""Fundamentals of Project Management"" by Joseph Heagney  
  - ""PMBOK Guide"" by PMI  
  - ""Business Analysis for Practitioners"" by PMI  
  - ""Agile Practice Guide"" by PMI  
  - ""Harvard Business Review on Becoming a High-Performance Manager""  

---

**Training Experience**  
- Developed skills in creating project schedules and risk management strategies through practical and theoretical exercises.  

---

**Personal Development**  
- Actively enhancing Project Management expertise through professional literature and hands-on application.  

---"
277,"[Your Name]  
[Your Address]  
[City, State, ZIP Code]  
[Your Email Address]  
[Your Phone Number]  

**Professional Summary**  
Dynamic and resourceful event management professional with a proven track record in organizing large-scale events across various industries, including gambling, architecture, and gaming. A creative thinker with strong organizational skills, adept at overseeing projects from concept to completion. Seeking to leverage these skills in a new role as a Junior Specialist in project management.  

**Professional Experience**  

**Event Manager**  
Smile Expo, August 2021 - March 2022  
- Developed the general concept for events, overseeing themes, visual concepts, and venue selection.
- Managed task assignment and prioritization for team members, ensuring timely project execution.
- Monitored task execution to maintain project timelines and quality standards.
- Coordinated full event preparation, including venue approval, speaker selection, and conference agenda planning.
- Handled budgeting to ensure cost-effective event execution.

**Media Coordinator**  
Media Group ""House and Interior,"" February 2021 - August 2021  
- Analyzed and maintained the presence of media group pages to enhance engagement.
- Monitored task execution for efficient workflow management.
- Orchestrated all-Ukrainian competitions, handling logistics and partnerships.
- Sourced speakers and managed communications with them for successful event participation.
- Coordinated speaker transfers and managed related documentation.
- Engaged with contractors and company representatives to ensure seamless competition organization.

**Key Achievements**  
- Successfully initiated and led events in the Ukrainian gambling industry, biohacking, Greek gambling, and gaming sectors, including the annual WeGame festival.
- Played an integral role in organizing Ukraine's largest architectural event, the Interior of the Year/Ukrainian Urban Awards.

**Skills**  
- Event Planning & Execution  
- Team Leadership & Collaboration  
- Task Management  
- Budgeting & Resource Allocation  
- Speaker & Participant Management  

**Education**  
[List any education details you have, such as your degree, institution, and graduation year]

**Objective**  
Eager to transition into project management, utilizing my background in diverse event creation to gain practical experience as a Junior Project Management Specialist. Enthusiastic about delving deeper into the field and enhancing my skill set."
278,"Finance Assistant  
Tradisa, Germany  
• Automated revenue controlling, achieving a 30% reduction in processing time.  
• Developed financial reports and crafted presentations for key stakeholders.  
• Enhanced customer-centric communication with Tesla, VW, and BMW, providing bespoke solutions.  
• Administered and optimized corporate digital infrastructure for the financial division.

Jr. Compliance Manager  
UFuture, Ukraine  
• Led the project delivery of a gamified digital training program for 400+ employees, recording the highest participation rate among all portfolio companies.  
• Developed the framework for supervisory and board of directors.  
• Conducted research and prepared documentation and policies to streamline business processes.  
• Created and implemented impactful business dashboards, presentations, reports, and decision trees for C-suite, supporting data-driven decision processes.  
• Supported the Chief Compliance Manager in business operations and establishing a comprehensive compliance program across the holding company.

Professional Summary  
Dedicated professional with a passion for organizing and optimizing the business environment through effective communication and streamlined processes. Seeking a role where I can contribute to the growth and success of your venture. Open to opportunities in the startup ecosystem or any business-related positions."
279,"**[Your Name]**  
[Your Address]  
[City, State, ZIP Code]  
[Your Phone Number]  
[Your Email Address]  

**Professional Summary**  
Financial expert with 10 years of experience in IT and financial sectors, specializing in financial and tax accounting as well as streamlining business processes. Proficient in managing, motivating, and mentoring teams to reach both personal and professional goals. Possess theoretical knowledge in project management and practical experience as an assistant project manager.

**Experience Highlights**  
- Successfully contributed to the sale of a company in the summer of 2019, a complex, time-consuming project.
- Demonstrated ability to take on challenging tasks and deliver successful outcomes.
- Proven track record in improving business processes and enhancing financial and tax accounting systems.
- Skilled at managing and directing teams, fostering an environment of motivation and achievement.

**Training Projects**  
**2018 Project Management Courses, Powercode Academy**  
""Clean Earth"" - Waste Recycling Project  
- Compiled and analyzed project scope and objectives  
- Implemented Organizational Breakdown Structure  
- Developed Work Breakdown Structure  
- Conducted SWOT analysis

**Skills**  
- Financial and tax accounting  
- Business process improvement  
- Team management and mentoring  
- Project management fundamentals  
- Analytical skills  

**Career Objective**  
Aspiring to take on challenging roles as an assistant project manager, where I can leverage my skills in hard work, perseverance, and proactivity to contribute effectively to the organization's success."
